Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
4043;11.5;20018;0;4040;-304;4039;-315;4091;1004;4039;3.5;4039;-205;21017;0;21017;0;21017;0;19017;0;10607;0;4089;38;4089;48;4190;139.49;4091;19;6301;60.000;6301;26.000;6301;30.000;4087;17;4137;17;4037;11.6;5119;457.3535;20622;0;4142;1.65;19013;0;19013;0;19013;0;4040;0.0;2095;0.0;400;0.0;25128;0.3;400;0;4040;57;4040;2;4041;80;21015;0;19013;1;5117;0.0;2596;0.0;4041;0;2596;0.0;17986;0;25128;801;20202;0;10607;0;4089;13;4142;60;4090;12;4092;10.7;4091;17;4092;32;4092;16;4092;16;4093;15;4090;14;4142;20;4139;108;4139;111;4140;114;4140;103;4141;0;4142;0;4043;15.1;4192;30.5;4091;55;20202;0;20202;1;19013;0;19013;0;19013;0;10607;0;4193;0.0000;4193;0.00;
4243;11.5;21019;0;4240;-304;4239;-315;4291;1004;4239;3.5;4241;-205;22018;0;22018;0;22018;0;20018;0;11000;0;4289;37;4289;48;4391;140.28;4292;19;6601;60.000;6601;26.000;6601;30.000;4287;17;4338;17;4237;11.6;5369;457.4119;21623;0;4343;1.65;20015;0;20015;0;20015;0;4240;0.0;2195;0.0;420;0.0;25128;0.3;420;0;4240;57;4240;2;4241;80;22016;0;20015;1;5367;0.0;2596;0.0;4241;0;2596;0.0;18012;1;25128;801;21203;0;11000;0;4290;13;4341;60;4290;12;4291;10.7;4292;17;4291;32;4293;16;4293;16;4293;15;4290;14;4341;20;4339;110;4340;113;4340;114;4340;108;4341;0;4341;0;4243;15.1;4393;30.5;4291;55;21203;0;21203;1;20015;0;20015;0;20015;0;11000;0;4393;0.0000;4393;0.00;
4443;11.6;22021;0;4440;-295;4440;-315;4491;1004;4440;3.4;4441;-214;23020;0;23020;0;23020;0;21020;0;11609;0;4490;37;4490;48;4591;144.08;4492;19;6902;60.000;6902;26.000;6902;30.000;4488;17;4538;17;4438;11.6;5620;457.4214;22625;0;4543;2.06;21016;0;21016;0;21016;0;4440;0.0;2295;0.0;440;0.0;25378;0.3;440;0;4440;57;4441;2;4441;80;23018;0;21016;1;5618;0.0;2846;0.0;4441;0;2846;0.0;18212;0;25378;801;22205;0;11609;0;4490;13;4542;60;4490;12;4491;10.7;4492;17;4492;32;4493;16;4493;16;4493;15;4490;14;4542;20;4540;110;4540;113;4540;114;4540;108;4541;0;4541;0;4443;15.1;4593;30.5;4491;55;22205;0;22205;1;21016;0;21016;0;21016;0;11609;0;4594;0.0000;4593;0.00;
4643;11.5;23022;0;4640;-295;4640;-315;4692;1004;4640;3.4;4642;-214;24021;0;24021;0;24021;0;22021;0;12001;0;4691;37;4690;48;4791;144.05;4693;19;7202;60.000;7202;26.000;7202;30.000;4688;17;4738;17;4638;11.6;5870;457.3644;23626;0;4743;2.06;22018;0;22018;0;22018;0;4641;0.0;2395;0.0;460;-0.1;25378;0.3;460;0;4641;57;4641;2;4641;80;24020;0;22018;1;5868;0.0;2846;0.0;4642;0;2846;0.0;19013;0;25378;801;23207;0;12001;0;4690;13;4742;61;4690;12;4693;10.7;4693;17;4693;32;4694;16;4694;16;4694;15;4691;14;4742;20;4740;107;4740;114;4741;117;4741;106;4741;0;4742;0;4643;15.1;4793;30.5;4692;55;23207;0;23207;1;22018;0;22018;0;22018;0;12001;0;4794;0.0000;4794;0.00;
4843;11.5;24024;0;4841;-387;4840;-288;4892;1004;4840;3.4;4842;-252;25023;0;25023;0;25023;0;23023;0;12610;0;4891;37;4890;48;4992;142.79;4893;19;7503;60.000;7503;26.000;7503;30.000;4888;17;4938;17;4838;11.6;6121;457.2625;24627;0;4945;2.62;23019;0;23019;0;23019;0;4841;0.0;2496;0.0;480;-0.2;25629;0.3;480;0;4841;57;4841;2;4842;80;25021;0;23019;1;6118;0.0;3096;0.0;4842;0;3096;0.0;20015;0;25629;801;24209;0;12610;0;4891;13;4942;61;4891;12;4892;10.7;4892;17;4892;32;4894;16;4895;16;4895;15;4890;14;4942;20;4940;107;4941;114;4941;117;4941;106;4942;0;4942;0;4844;15.1;4994;30.5;4892;55;24209;0;24209;1;23019;0;23019;0;23019;0;12610;0;4994;0.0000;4994;0.00;
5044;11.5;25026;0;5041;-368;5041;-352;5092;1004;5040;3.4;5042;-242;26026;0;26026;0;26026;0;24025;0;13003;0;5091;37;5090;48;5192;146.23;5093;19;7803;60.000;7803;26.000;7803;30.000;5089;17;5139;17;5039;11.6;6371;457.2302;25629;0;5144;2.62;24021;0;24021;0;24021;0;5041;0.0;2596;0.0;500;-0.3;25629;0.3;500;0;5041;57;5042;2;5042;80;26023;0;24021;1;6369;0.0;3096;0.0;5042;0;3096;0.0;21016;0;25629;801;25210;0;13003;0;5091;13;5143;59;5091;12;5092;10.7;5093;17;5093;32;5094;16;5094;16;5094;15;5091;14;5142;20;5141;107;5141;114;5141;117;5141;106;5142;0;5142;0;5044;15.1;5194;30.5;5092;55;25210;0;25210;1;24021;0;24021;0;24021;0;13003;0;5194;0.0000;5194;0.00;
5244;11.6;26027;0;5241;-368;5241;-379;5292;1004;5241;3.5;5242;-196;27026;0;27026;0;27026;0;25026;0;13611;0;5291;37;5291;48;5392;144.53;5292;19;8104;60.000;8104;26.000;8104;30.000;5289;17;5339;17;5239;11.6;6621;457.2368;26630;0;5344;2.99;25022;0;25022;0;25022;0;5241;0.0;2696;0.0;520;-0.4;25879;0.3;520;0;5242;57;5242;2;5242;80;27024;0;25022;1;6619;0.0;3347;0.0;5243;0;3347;0.0;22018;0;25879;801;26212;0;13612;0;5291;13;5343;58;5291;12;5293;10.7;5293;17;5293;32;5294;16;5294;16;5295;15;5292;14;5343;20;5341;106;5341;115;5341;112;5342;108;5342;0;5343;0;5244;14.9;5394;30.5;5293;55;26212;0;26212;1;25022;0;25022;0;25022;0;13611;0;5394;0.0000;5395;0.00;
5444;11.6;27030;0;5442;-323;5441;-352;5492;1004;5441;3.5;5443;-252;28027;0;28027;0;28027;0;26028;0;14004;0;5491;37;5491;48;5594;144.74;5494;19;8404;60.000;8404;26.000;8404;30.000;5489;17;5539;17;5439;11.6;6872;457.2651;27632;0;5545;2.99;26026;0;26026;0;26026;0;5442;0.0;2796;0.0;540;-0.5;25879;0.3;540;0;5442;57;5442;2;5443;80;28026;0;26026;1;6869;0.0;3347;0.0;5443;0;3347;0.0;23019;0;25879;801;27214;0;14004;0;5492;13;5544;58;5492;12;5493;10.7;5493;17;5493;32;5494;16;5495;16;5495;15;5492;14;5544;20;5542;105;5543;115;5542;114;5543;107;5544;0;5544;0;5445;15.0;5596;30.5;5493;55;27214;0;27214;1;26026;0;26026;0;26026;0;14004;0;5596;0.0000;5596;0.00;
5645;11.6;28030;0;5642;-268;5642;-361;5693;1004;5641;3.5;5643;-205;29029;0;29029;0;29029;0;27030;0;14613;0;5692;37;5691;48;5793;136.28;5694;19;8704;60.000;8704;26.000;8704;30.000;5689;17;5740;17;5639;11.5;7122;457.3196;28633;0;5745;3.23;27026;0;27026;0;27026;0;5642;0.0;2896;0.0;560;-0.6;33849;0.2;560;0;5642;57;5643;2;5643;80;29027;0;27026;1;7120;0.0;3597;0.0;5643;0;3597;0.0;24021;0;33849;801;28215;0;14613;0;5692;13;5744;60;5692;12;5693;10.7;5694;17;5693;32;5695;16;5695;16;5695;15;5692;14;5743;20;5742;105;5742;115;5742;114;5742;107;5743;0;5743;0;5645;15.0;5795;30.5;5693;55;28215;0;28215;1;27026;0;27026;0;27026;0;14613;0;5795;0.0000;5795;0.00;
5845;11.6;29032;0;5842;-304;5842;-297;5893;1004;5842;3.5;5843;-242;30030;0;30030;0;30030;0;28031;0;15006;0;5892;37;5892;48;5994;136.35;5894;19;9005;60.000;9005;26.000;9005;30.000;5890;17;5940;17;5840;11.6;7373;457.3441;29635;0;5945;3.23;28027;0;28027;0;28027;0;5842;0.0;2996;0.0;580;-0.8;33849;0.2;580;0;5843;57;5843;2;5843;80;30029;0;28027;1;7370;0.0;3597;0.0;5844;0;3597;0.0;25022;0;33849;801;29217;0;15006;0;5892;13;5944;60;5892;12;5894;10.7;5894;17;5894;32;5895;16;5895;16;5895;15;5893;14;5944;20;5942;105;5942;115;5943;114;5942;107;5943;0;5943;0;5845;15.0;5995;30.5;5893;55;29217;0;29217;1;28027;0;28027;0;28027;0;15006;0;5995;0.0000;5996;0.00;
6045;11.7;30033;0;6042;-332;6042;-352;6093;1004;6042;3.5;6044;-261;31032;0;31032;0;31032;0;29032;0;15614;0;6092;37;6092;48;6194;136.23;6095;19;9305;60.000;9305;26.000;9305;30.000;6090;17;6140;17;6040;11.6;7623;457.3044;30636;0;6145;2.74;29029;0;29029;0;29029;0;6043;0.0;3096;0.0;600;-0.9;33890;0.2;600;0;6043;57;6043;2;6043;80;31030;0;29029;1;7621;0.0;3847;0.0;6044;0;3847;0.0;26026;0;33890;801;30219;0;15614;0;6092;13;6144;60;6093;12;6094;10.7;6094;17;6094;32;6095;16;6096;16;6096;15;6093;14;6144;19;6142;104;6143;116;6142;114;6143;104;6144;0;6144;0;6046;15.0;6195;30.5;6094;55;30219;0;30219;1;29029;0;29029;0;29029;0;15614;0;6196;0.0000;6196;0.00;
6246;11.7;31035;0;6243;-313;6243;-370;6294;1004;6242;3.5;6244;-186;32033;0;32033;0;32033;0;30034;0;16007;0;6293;37;6292;48;6394;135.01;6295;19;9606;60.000;9606;26.000;9606;30.000;6290;17;6340;17;6240;11.6;7873;457.1914;31637;0;6346;2.74;30030;0;30030;0;30030;0;6243;0.0;3197;0.0;620;-1.0;33890;0.2;620;0;6243;57;6244;2;6244;80;32032;0;30030;1;7871;0.0;3847;0.0;6244;0;3847;0.0;27026;0;33890;801;31221;0;16007;0;6293;13;6345;60;6293;12;6294;10.7;6295;17;6294;32;6296;16;6296;16;6296;15;6293;14;6344;20;6342;104;6343;115;6343;112;6343;106;6344;0;6344;0;6246;15.0;6396;30.5;6294;55;31221;0;31221;1;30030;0;30030;0;30030;0;16007;0;6396;0.0000;6396;0.00;
6446;11.7;32037;0;6444;-350;6444;-379;6494;1004;6444;3.4;6445;-289;33035;0;33035;0;33035;0;31034;0;16616;0;6493;37;6493;48;6594;137.81;6495;19;9906;60.000;9906;26.000;9906;30.000;6491;17;6541;17;6441;11.6;8124;457.1292;32639;0;6546;2.74;31032;0;31032;0;31032;0;6444;0.0;3297;0.0;640;-1.1;34141;0.2;640;0;6444;57;6445;2;6445;80;33033;0;31032;1;8121;0.0;4098;0.0;6445;0;4098;0.0;28027;0;34141;801;32222;0;16616;0;6493;12;6545;60;6493;11;6494;10.7;6495;17;6495;32;6496;16;6496;16;6496;15;6494;14;6545;21;6543;106;6543;113;6543;111;6543;106;6544;0;6544;0;6446;14.9;6596;30.5;6494;55;32222;0;32222;1;31032;0;31032;0;31032;0;16616;0;6596;0.0000;6597;0.00;
6646;11.7;33037;0;6643;-313;6643;-407;6694;1004;6643;3.5;6645;-298;34037;0;34037;0;34037;0;32036;0;17009;0;6693;37;6693;48;6794;145.04;6695;19;10206;60.000;10206;26.000;10206;30.000;6691;17;6741;17;6641;11.6;8374;457.1764;33641;0;6747;2.74;32033;0;32033;0;32033;0;6644;0.0;3397;0.0;660;-1.1;34141;0.2;660;0;6644;57;6644;2;6644;80;34035;0;32033;1;8372;0.0;4098;0.0;6645;0;4098;0.0;29029;0;34141;801;33224;0;17009;0;6693;12;6745;60;6694;11;6695;10.7;6695;17;6695;32;6697;16;6697;16;6697;15;6694;14;6745;21;6743;106;6743;113;6744;111;6744;106;6744;0;6745;0;6646;15.0;6796;30.5;6695;55;33224;0;33224;1;32033;0;32033;0;32033;0;17009;0;6797;0.0000;6797;0.00;
6847;11.7;34039;0;6844;-341;6843;-416;6895;1004;6843;3.5;6845;-280;35038;0;35038;0;35038;0;33038;0;17617;0;6893;37;6893;48;6995;143.78;6896;19;10507;60.000;10507;26.000;10507;30.000;6891;17;6941;17;6841;11.5;8624;457.2429;34642;0;6947;2.74;33035;0;33035;0;33035;0;6844;0.0;3497;0.0;680;-1.1;34391;0.2;680;0;6844;57;6844;2;6845;80;35036;0;33035;1;8622;0.0;4348;0.0;6845;0;4348;0.0;30030;0;34391;801;34226;0;17617;0;6894;12;6946;60;6894;11;6895;10.7;6896;17;6895;32;6897;16;6897;16;6897;15;6894;14;6945;20;6943;107;6944;114;6944;111;6944;107;6945;0;6945;0;6847;15.0;6997;30.5;6895;55;34226;0;34226;1;33035;0;33035;0;33035;0;17617;0;6997;0.0000;6997;0.00;
7048;11.7;35041;0;7044;-341;7044;-398;7096;1004;7044;3.5;7046;-298;36040;0;36040;0;36040;0;34040;0;18010;0;7094;37;7094;48;7195;139.59;7096;19;10807;60.000;10807;26.000;10807;30.000;7092;17;7142;17;7041;11.5;8875;457.2222;35643;0;7147;2.74;34036;0;34036;0;34036;0;7045;0.0;3597;0.0;701;-1.1;34391;0.2;701;0;7045;57;7045;2;7045;80;36039;0;34036;1;8872;0.0;4348;0.0;7046;0;4348;0.0;31032;0;34391;801;35227;0;18010;0;7094;12;7146;59;7094;11;7097;10.7;7097;17;7097;32;7097;16;7098;16;7098;15;7094;14;7146;20;7144;104;7144;115;7144;116;7144;105;7145;0;7145;0;7048;15.0;7197;30.5;7096;55;35227;0;35227;1;34036;0;34036;0;34036;0;18010;0;7197;0.0000;7198;0.00;
7247;11.7;36043;0;7244;-341;7246;-398;7295;1004;7244;3.5;7245;-298;37041;0;37041;0;37041;0;35041;0;18619;0;7294;37;7294;48;7395;133.55;7296;19;11108;60.000;11108;26.000;11108;30.000;7292;17;7342;17;7242;11.6;9125;457.2583;36645;0;7348;2.74;35038;0;35038;0;35038;0;7244;0.0;3697;0.0;721;-1.1;34641;0.2;721;0;7245;57;7245;2;7245;80;37040;0;35038;1;9123;0.0;4598;0.0;7246;0;4598;0.0;32033;0;34641;801;36229;0;18619;0;7294;12;7346;59;7295;11;7296;10.7;7296;17;7296;32;7297;16;7297;16;7298;15;7295;14;7346;20;7344;104;7344;115;7345;116;7345;105;7345;0;7346;0;7248;15.0;7397;30.5;7295;55;36229;0;36229;1;35038;0;35038;0;35038;0;18619;0;7398;0.0000;7398;0.00;
7448;11.8;37044;0;7446;-323;7445;-352;7496;1004;7444;3.5;7445;-308;38043;0;38043;0;38043;0;36043;0;19012;0;7494;37;7494;48;7596;137.35;7497;19;11408;60.000;11408;26.000;11408;30.000;7492;17;7542;17;7442;11.6;9376;457.2301;37646;0;7548;2.74;36040;0;36040;0;36040;0;7446;0.0;3797;0.0;741;-1.1;34641;0.2;741;0;7444;57;7445;2;7445;80;38041;0;36040;1;9373;0.0;4598;0.0;7446;0;4598;0.0;33035;0;34641;801;37231;0;19012;0;7495;12;7546;60;7495;11;7496;10.7;7496;17;7496;32;7498;16;7498;16;7498;15;7495;14;7546;20;7544;104;7545;115;7545;116;7545;105;7546;0;7546;0;7448;15.0;7598;30.5;7496;55;37231;0;37231;1;36040;0;36040;0;36040;0;19012;0;7598;0.0000;7598;0.00;
7648;11.7;38046;0;7646;-387;7646;-279;7696;1004;7644;3.5;7646;-298;39044;0;39044;0;39044;0;37045;0;19620;0;7695;37;7694;48;7796;135.28;7697;19;11709;60.000;11709;26.000;11709;30.000;7692;17;7742;17;7642;11.6;9626;457.1113;38648;0;7748;2.74;37041;0;37041;0;37041;0;7645;0.0;3898;0.0;761;-1.1;34892;0.2;761;0;7645;57;7645;2;7645;80;39043;0;37041;1;9623;0.0;4849;0.0;7646;0;4849;0.0;34036;0;34892;801;38233;0;19620;0;7695;12;7747;60;7695;11;7696;10.7;7697;17;7697;32;7698;16;7698;16;7698;15;7695;14;7746;20;7745;104;7745;115;7745;116;7745;105;7746;0;7746;0;7648;14.8;7798;30.5;7696;55;38233;0;38233;1;37041;0;37041;0;37041;0;19620;0;7798;0.0000;7798;0.01;
7848;11.7;39049;0;7846;-387;7846;-279;7896;1004;7845;3.5;7845;-298;40046;0;40046;0;40046;0;38046;0;20013;0;7895;37;7895;48;7997;145.81;7897;19;12009;60.000;12009;26.000;12009;30.000;7893;17;7943;17;7843;11.6;9876;457.0498;39649;0;7948;2.74;38042;0;38042;0;38042;0;7846;0.0;3998;0.0;781;-1.1;34892;0.2;781;0;7846;57;7845;2;7845;80;40044;0;38042;1;9874;0.0;4849;0.0;7847;0;4849;0.0;35038;0;34892;801;39234;0;20013;0;7895;12;7947;60;7895;11;7897;10.7;7897;17;7897;32;7898;16;7898;16;7899;15;7896;14;7947;20;7945;107;7945;117;7945;112;7946;113;7946;0;7947;0;7849;14.8;7998;30.5;7896;55;39234;0;39234;1;38042;0;38042;0;38042;0;20013;0;7999;0.0000;7999;0.01;
8049;11.7;40049;0;8047;-387;8046;-251;8096;1004;8045;3.5;8046;-270;41048;0;41048;0;41048;0;39049;0;20621;0;8095;37;8095;48;8197;140.85;8098;19;12309;60.000;12309;26.000;12309;30.000;8093;17;8143;17;8043;11.6;10127;457.0585;40650;0;8149;2.74;39044;0;39044;0;39044;0;8047;0.0;4098;0.0;801;-1.1;35142;0.2;801;0;8045;57;8046;2;8046;80;41046;0;39044;1;10124;0.0;5099;0.0;8047;0;5099;0.0;36040;0;35142;801;40236;0;20621;0;8096;12;8147;61;8096;11;8097;10.7;8097;17;8097;32;8098;16;8099;16;8099;15;8096;14;8147;20;8145;107;8146;117;8146;112;8146;113;8147;0;8147;0;8049;14.8;8199;30.5;8097;55;40236;0;40236;1;39044;0;39044;0;39044;0;20621;0;8199;0.0000;8199;0.01;
8249;11.8;41050;0;8246;-387;8246;-242;8297;1004;8245;3.5;8246;-280;42049;0;42049;0;42049;0;40049;0;21015;0;8296;37;8295;48;8397;144.46;8298;19;12610;60.000;12610;26.000;12610;30.000;8293;17;8343;17;8243;11.6;10377;457.0329;41652;0;8349;2.74;40046;0;40046;0;40046;0;8247;0.0;4198;0.0;821;-1.2;35142;0.2;821;0;8247;57;8247;2;8246;80;42047;0;40046;1;10374;0.0;5099;0.0;8247;0;5099;0.0;37041;0;35142;801;41238;0;21015;0;8296;12;8348;61;8296;11;8297;10.7;8298;17;8297;32;8299;16;8299;16;8299;15;8296;14;8347;20;8346;107;8346;117;8346;112;8346;113;8347;0;8347;0;8249;14.9;8399;30.5;8297;55;41238;0;41238;1;40046;0;40046;0;40046;0;21015;0;8399;0.0000;8399;0.01;
8449;11.8;42052;0;8446;-359;8446;-233;8497;1004;8446;3.5;8447;-233;43050;0;43050;0;43050;0;41051;0;21623;0;8496;37;8496;48;8598;145.28;8498;19;12910;60.000;12910;26.000;12910;30.000;8494;17;8544;17;8443;11.6;10628;457.0540;42653;0;8550;2.74;41048;0;41048;0;41048;0;8446;0.0;4298;0.0;841;-1.2;35392;0.2;841;0;8447;57;8447;2;8447;80;43049;0;41048;1;10625;0.0;5349;0.0;8448;0;5349;0.0;38042;0;35392;801;42240;0;21623;0;8496;12;8549;61;8496;11;8498;10.7;8498;17;8498;32;8499;16;8499;16;8500;15;8497;14;8549;20;8547;107;8547;118;8547;110;8547;110;8548;0;8548;0;8449;14.9;8599;30.5;8497;55;42240;0;42240;1;41048;0;41048;0;41048;0;21623;0;8599;0.0000;8600;0.01;
8650;11.8;43054;0;8647;-323;8647;-288;8697;1004;8646;3.5;8646;-289;44052;0;44052;0;44052;0;42052;0;22016;0;8696;37;8696;48;8798;142.94;8699;19;13211;60.000;13211;26.000;13211;30.000;8694;17;8744;17;8644;11.6;10878;457.2033;43655;0;8750;2.74;42049;0;42049;0;42049;0;8647;0.0;4398;0.0;861;-1.2;35392;0.2;861;0;8647;57;8648;2;8648;80;44051;0;42049;1;10875;0.0;5349;0.0;8648;0;5349;0.0;39044;0;35392;801;43241;0;22016;0;8696;12;8748;59;8697;11;8698;10.7;8698;17;8698;32;8699;16;8700;16;8700;15;8697;14;8748;20;8746;107;8746;118;8747;110;8747;110;8748;0;8748;0;8650;14.9;8800;30.5;8698;55;43241;0;43241;1;42049;0;42049;0;42049;0;22016;0;8800;0.0000;8800;0.00;
8850;11.8;44055;0;8847;-332;8847;-215;8898;1004;8846;3.5;8848;-298;45053;0;45053;0;45053;0;43054;0;22624;0;8897;37;8896;48;8999;132.36;8899;19;13511;60.000;13511;26.000;13511;30.000;8894;17;8944;17;8844;11.6;11129;457.2582;44656;0;8950;2.74;43050;0;43050;0;43050;0;8847;0.0;4498;0.0;881;-1.2;35643;0.2;881;0;8847;57;8848;2;8848;80;45052;0;43050;1;11126;0.0;5600;0.0;8848;0;5600;0.0;40046;0;35643;801;44243;0;22624;0;8897;12;8948;60;8897;11;8898;10.7;8899;17;8898;32;8900;16;8900;16;8900;15;8897;14;8948;20;8946;105;8947;117;8947;112;8947;109;8948;0;8949;0;8850;14.9;9000;30.5;8898;55;44243;0;44243;1;43050;0;43050;0;43050;0;22624;0;9000;0.0000;9000;0.00;
9050;11.9;45057;0;9047;-286;9047;-270;9098;1004;9047;3.5;9048;-252;46055;0;46055;0;46055;0;44056;0;23018;0;9097;36;9097;48;9198;134.39;9099;19;13812;60.000;13812;26.000;13812;30.000;9094;17;9144;17;9044;11.6;11379;457.1979;45658;0;9150;2.74;44052;0;44052;0;44052;0;9047;0.0;4599;0.0;901;-1.2;35643;0.2;901;0;9048;57;9048;2;9048;80;46053;0;44052;1;11376;0.0;5600;0.0;9049;0;5600;0.0;41048;0;35643;801;45245;0;23018;0;9097;12;9149;60;9097;11;9098;10.7;9099;17;9099;32;9100;16;9100;16;9100;15;9098;14;9149;19;9147;105;9147;117;9147;112;9148;109;9148;0;9148;0;9050;14.9;9200;30.5;9098;55;45245;0;45245;1;44052;0;44052;0;44052;0;23018;0;9200;0.0000;9201;0.00;
9250;11.9;46058;0;9247;-277;9247;-315;9298;1004;9247;3.5;9249;-196;47057;0;47057;0;47057;0;45058;0;23626;0;9298;36;9297;48;9398;137.74;9299;19;14112;60.000;14112;26.000;14112;30.000;9295;17;9345;17;9245;11.6;11629;457.1445;46659;0;9351;0.00;45053;0;45053;0;45053;0;9248;0.0;4699;0.0;921;-1.2;35893;0.2;921;0;9248;57;9248;2;9248;80;47055;0;45053;1;11626;0.0;5850;0.0;9249;0;5850;0.0;42049;0;35893;801;46246;0;23626;0;9297;12;9349;60;9297;11;9299;10.7;9299;17;9299;32;9300;16;9301;16;9301;15;9298;14;9349;19;9347;105;9347;117;9348;112;9348;109;9348;0;9349;0;9251;14.8;9401;30.5;9299;55;46246;0;46246;1;45053;0;45053;0;45053;0;23626;0;9402;0.0000;9402;0.00;
9452;11.8;47060;0;9448;-231;9447;-361;9499;1004;9447;3.5;9449;-158;48058;0;48058;0;48058;0;46059;0;24020;0;9498;36;9497;48;9599;144.51;9500;19;14412;60.000;14412;26.000;14412;30.000;9495;17;9545;17;9445;11.6;11880;457.1123;47660;0;9551;0.00;46055;0;46055;0;46055;0;9448;0.0;4799;0.0;941;-1.2;35893;0.2;941;0;9448;57;9448;2;9449;80;48057;0;46055;1;11877;0.0;5850;0.0;9449;0;5850;0.0;43050;0;35893;801;47248;0;24020;0;9498;12;9550;60;9498;11;9499;10.7;9500;17;9499;32;9501;16;9501;16;9501;15;9497;14;9549;19;9547;103;9548;116;9548;117;9548;106;9549;0;9549;0;9452;14.8;9601;30.5;9499;55;47248;0;47248;1;46055;0;46055;0;46055;0;24020;0;9601;0.0000;9601;0.00;
9651;11.8;48062;0;9648;-249;9648;-352;9699;1004;9648;3.5;9649;-130;49060;0;49060;0;49060;0;47061;0;24627;0;9698;36;9698;48;9799;138.40;9700;19;14713;60.000;14713;26.000;14713;30.000;9695;17;9745;17;9645;11.6;12130;457.1347;48662;0;9751;0.00;47056;0;47056;0;47056;0;9648;0.0;4899;0.0;961;-1.2;36144;0.2;961;0;9649;57;9649;2;9649;80;49058;0;47056;1;12127;0.0;6101;0.0;9650;0;6101;0.0;44052;0;36144;801;48250;0;24627;0;9698;12;9750;60;9698;11;9699;10.7;9700;17;9700;32;9701;16;9701;16;9701;15;9698;14;9750;19;9748;103;9748;116;9748;117;9748;106;9749;0;9749;0;9651;14.8;9801;30.5;9699;55;48250;0;48250;1;47056;0;47056;0;47056;0;24627;0;9801;0.0000;9802;0.17;
